Ticker,Start Date,End Date,Days Missing
SPCT,2025-11-28,2025-11-28,1
SPCT,2025-12-26,2025-12-26,1
SPCX,2025-10-30,2025-10-30,1
SPCX,2025-11-04,2025-11-07,4
SPCX,2025-11-12,2025-11-12,1
SPCX,2025-11-19,2025-11-20,2
SPCX,2025-12-01,2025-12-03,3
SPCX,2026-01-02,2026-01-05,4
SPEG,2025-11-13,2025-11-13,1
SPEG,2025-12-15,2025-12-15,1
SPEG,2025-12-22,2025-12-23,2
SPEG,2025-12-29,2025-12-31,3
SPEG,2026-01-05,2026-01-07,3
SPEGR,2025-10-22,2025-10-22,1
SPEGR,2025-10-30,2025-10-30,1
SPEGR,2025-11-03,2025-11-07,5
SPEGR,2025-11-11,2025-11-14,4
SPEGR,2025-11-19,2025-11-19,1
SPEGR,2025-11-25,2025-11-28,4
SPEGR,2025-12-05,2025-12-11,7
SPEGR,2025-12-16,2025-12-26,11
SPEGR,2025-12-31,2026-01-05,6
SPEGU,2025-10-17,2025-11-07,22
SPEGU,2025-11-12,2025-12-18,37
SPEGU,2025-12-22,2026-01-06,16
SPIT,2025-10-22,2025-10-22,1
SPIT,2025-11-10,2025-11-12,3
SPIT,2025-11-24,2025-11-24,1
SPIT,2025-11-28,2025-11-28,1
SPKL,2025-10-21,2025-10-21,1
SPKL,2025-10-31,2025-10-31,1
SPKL,2025-11-05,2025-11-05,1
SPKL,2025-12-08,2025-12-08,1
SPKL,2025-12-15,2025-12-16,2
SPKL,2025-12-24,2025-12-24,1
SPKL,2026-01-02,2026-01-06,5
SPKLU,2025-11-24,2025-12-26,33
SPKLW,2025-10-22,2025-10-22,1
SPKLW,2025-10-30,2026-01-08,71
SPOG,2025-11-21,2025-11-24,4
SPOG,2025-12-26,2025-12-26,1
SPPL,2025-11-07,2025-11-07,1
SPPL,2025-11-20,2025-11-20,1
SPWRW,2025-10-29,2025-10-29,1
SPWRW,2025-11-03,2025-11-06,4
SPWRW,2025-11-28,2025-11-28,1
SPWRW,2025-12-05,2025-12-08,4
SPWRW,2025-12-16,2025-12-19,4
SPWRW,2025-12-24,2025-12-26,3
SPXD,2025-10-21,2025-10-23,3
SPXD,2025-10-28,2025-10-31,4
SPXD,2025-11-10,2025-11-10,1
SPXD,2025-11-17,2025-11-17,1
SPXD,2025-11-28,2025-11-28,1
SPXD,2025-12-04,2025-12-05,2
SPXD,2025-12-10,2025-12-10,1
SPXD,2025-12-15,2025-12-18,4
SPXD,2025-12-22,2025-12-24,3
SPXD,2026-01-06,2026-01-07,2
SPYQ,2025-10-17,2025-10-17,1
SPYQ,2025-10-24,2025-11-03,11
SPYQ,2025-11-28,2025-11-28,1
SPYQ,2025-12-08,2025-12-11,4
SPYQ,2025-12-15,2025-12-15,1
SPYQ,2025-12-26,2025-12-26,1
SQFTP,2026-01-07,2026-01-07,1
SQFTW,2025-10-17,2025-10-17,1
SQFTW,2025-10-21,2025-10-21,1
SQFTW,2025-10-30,2026-01-08,71
SQLV,2025-10-28,2025-10-30,3
SQLV,2025-11-12,2025-11-12,1
SQLV,2025-11-19,2025-11-19,1
SQLV,2025-11-28,2025-11-28,1
SQLV,2025-12-04,2025-12-04,1
SQLV,2025-12-22,2025-12-26,5
SQLV,2025-12-31,2025-12-31,1
SQLV,2026-01-06,2026-01-06,1
SRTAW,2025-11-06,2025-11-06,1
SRTAW,2025-11-14,2025-11-14,1
SRTAW,2025-11-18,2025-11-18,1
SRZNW,2025-10-24,2025-10-24,1
SSBI,2025-10-27,2025-10-27,1
SSBI,2025-11-21,2025-11-21,1
SSBI,2025-12-04,2025-12-04,1
SSEA,2025-10-20,2025-10-22,3
SSEA,2025-10-29,2025-10-29,1
SSEA,2025-11-05,2025-11-13,9
SSEA,2025-11-21,2025-11-28,8
SSEA,2025-12-02,2025-12-08,7
SSEA,2025-12-15,2025-12-26,12
SSEAR,2025-10-17,2025-10-23,7
SSEAR,2025-10-27,2025-11-05,10
SSEAR,2025-11-11,2025-11-14,4
SSEAR,2025-11-18,2025-11-28,11
SSEAR,2025-12-02,2025-12-18,17
SSEAR,2025-12-23,2026-01-06,15
SSEAU,2025-10-16,2025-10-16,1
SSEAU,2025-10-20,2025-11-13,25
SSEAU,2025-11-17,2025-11-21,5
SSEAU,2025-11-25,2025-12-08,14
SSM,2026-01-07,2026-01-07,1
SSSSL,2025-10-17,2025-10-22,6
SSSSL,2025-10-28,2025-10-29,2
SSSSL,2025-11-05,2025-11-05,1
SSSSL,2025-11-14,2025-11-20,7
SSSSL,2025-12-19,2025-12-19,1
SSSSL,2026-01-08,2026-01-08,1
STNC,2025-10-24,2025-10-24,1
STNC,2025-10-28,2025-10-29,2
STNC,2025-11-07,2025-11-10,4
STNC,2025-11-14,2025-11-14,1
STNC,2025-11-18,2025-11-21,4
STNC,2025-12-04,2025-12-04,1
STNC,2025-12-17,2025-12-17,1
STNC,2025-12-24,2025-12-26,3
STRRP,2025-10-17,2025-10-17,1
STRRP,2025-10-21,2025-10-31,11
STRRP,2025-11-05,2025-11-05,1
STRRP,2025-11-11,2025-11-11,1
STRRP,2025-11-20,2025-11-20,1
STRRP,2025-12-12,2025-12-12,1
STRRP,2026-01-05,2026-01-08,4
STRS,2025-11-28,2025-11-28,1
SUPP,2025-10-22,2025-10-24,3
SUPP,2025-10-28,2025-10-31,4
SUPP,2025-11-04,2025-11-05,2
SUPP,2025-11-11,2025-11-20,10
SUPP,2025-11-24,2025-11-26,3
SUPP,2025-12-01,2025-12-02,2
SUPP,2025-12-08,2025-12-10,3
SVAC,2025-11-12,2025-11-12,1
SVAC,2025-11-28,2025-11-28,1
SVAC,2025-12-05,2025-12-05,1
SVAC,2025-12-12,2025-12-12,1
SVAC,2025-12-31,2025-12-31,1
SVAC,2026-01-05,2026-01-08,4
SVACU,2025-10-17,2025-10-17,1
SVACU,2025-10-22,2025-10-24,3
SVACU,2025-10-28,2025-10-30,3
SVACU,2025-11-04,2025-11-13,10
SVACU,2025-11-21,2025-11-21,1
SVACU,2025-11-26,2025-11-28,3
SVACU,2025-12-02,2025-12-04,3
SVACU,2025-12-08,2025-12-12,5
SVACU,2025-12-16,2025-12-26,11
SVACU,2026-01-06,2026-01-08,3
SVACW,2025-10-21,2025-10-24,4
SVACW,2025-11-06,2025-11-06,1
SVACW,2025-11-11,2025-11-13,3
SVACW,2025-11-17,2025-11-21,5
SVACW,2025-11-25,2025-11-26,2
SVACW,2025-12-02,2025-12-05,4
SVACW,2025-12-11,2025-12-22,12
SVACW,2025-12-26,2025-12-30,5
SVACW,2026-01-05,2026-01-05,1
SVCC,2025-10-21,2025-10-30,10
SVCC,2025-11-05,2025-11-14,10
SVCC,2025-11-18,2025-11-18,1
SVCC,2025-11-24,2025-11-28,5
SVCC,2025-12-03,2025-12-05,3
SVCC,2025-12-10,2025-12-12,3
SVCC,2025-12-16,2025-12-16,1
SVCC,2025-12-22,2025-12-26,5
SVCC,2026-01-02,2026-01-07,6
SVCCU,2025-11-03,2025-11-12,10
SVCCU,2025-11-17,2025-11-28,12
SVCCU,2025-12-03,2025-12-08,6
SVCCW,2025-10-22,2025-10-22,1
SVCCW,2025-10-28,2026-01-08,73
SVREW,2025-10-16,2025-10-17,2
SWAGW,2025-10-20,2025-10-23,4
SWAGW,2025-10-30,2026-01-08,71
SWKH,2025-11-28,2025-11-28,1
SWKH,2025-12-24,2025-12-24,1
SWKHL,2025-10-22,2025-10-23,2
SWKHL,2025-11-28,2025-11-28,1
SWKHL,2025-12-05,2025-12-05,1
SWKHL,2025-12-11,2025-12-11,1
SWP,2025-11-28,2025-11-28,1
SWVLW,2025-10-17,2025-10-17,1
SWVLW,2025-10-24,2025-10-24,1
SWVLW,2025-10-30,2026-01-08,71
SXTPW,2025-10-17,2025-10-17,1
SXTPW,2025-10-27,2025-10-27,1
SYZ,2025-10-17,2025-10-17,1
SYZ,2025-10-21,2025-10-21,1
SZZL,2025-10-23,2025-10-24,2
SZZL,2025-10-29,2025-10-31,3
SZZL,2025-11-05,2025-11-07,3
SZZL,2025-11-12,2025-11-12,1
SZZL,2025-11-26,2025-11-26,1
SZZL,2025-12-10,2025-12-10,1
SZZL,2025-12-16,2025-12-17,2
SZZL,2025-12-24,2025-12-26,3
SZZL,2026-01-06,2026-01-06,1
SZZLR,2025-10-16,2025-10-16,1
SZZLR,2025-10-20,2025-10-24,5
SZZLR,2025-10-30,2025-10-30,1
SZZLR,2025-11-03,2025-11-07,5
SZZLR,2025-11-11,2025-11-20,10
SZZLR,2025-11-24,2025-11-26,3
SZZLR,2025-12-10,2025-12-10,1
SZZLR,2025-12-16,2025-12-19,4
SZZLR,2025-12-24,2025-12-26,3
SZZLU,2025-10-16,2025-10-16,1
SZZLU,2025-10-20,2025-10-24,5
SZZLU,2025-10-30,2025-10-30,1
SZZLU,2025-11-05,2025-11-06,2
SZZLU,2025-11-11,2025-11-13,3
SZZLU,2025-11-17,2025-11-28,12
SZZLU,2025-12-02,2025-12-02,1
SZZLU,2025-12-08,2025-12-30,23
TACH,2025-11-05,2025-11-07,3
TACH,2025-11-11,2025-11-14,4
TACH,2025-11-18,2025-11-21,4
TACH,2025-12-03,2025-12-03,1
TACH,2025-12-12,2025-12-15,4
TACH,2025-12-22,2025-12-26,5
TACH,2026-01-02,2026-01-05,4
TACHU,2025-10-16,2025-10-16,1
TACHU,2025-10-22,2025-10-24,3
TACHU,2025-10-31,2025-10-31,1
TACHU,2025-11-05,2025-12-26,52
TACHW,2025-10-21,2025-10-22,2
TACHW,2025-11-10,2025-11-20,11
TACHW,2025-11-24,2025-11-24,1
TACHW,2025-11-28,2025-11-28,1
TACHW,2025-12-04,2025-12-04,1
TACHW,2025-12-17,2025-12-30,14
TACOU,2025-10-20,2025-10-20,1
TACOU,2025-11-28,2025-11-28,1
TACOU,2025-12-05,2025-12-05,1
TACOU,2025-12-18,2025-12-19,2
TACOU,2025-12-24,2025-12-26,3
TACOU,2026-01-02,2026-01-02,1
TACOW,2025-10-24,2025-10-24,1
TACOW,2025-11-19,2025-11-20,2
TACOW,2025-11-26,2025-11-26,1
TACOW,2025-12-03,2025-12-03,1
TACOW,2025-12-10,2025-12-10,1
TACOW,2025-12-15,2025-12-15,1
TACOW,2025-12-30,2025-12-30,1
TACOW,2026-01-07,2026-01-07,1
TALKW,2025-10-30,2026-01-08,71
TAVI,2025-10-17,2025-10-23,7
TAVI,2025-11-03,2025-11-06,4
TAVI,2025-11-10,2025-11-10,1
TAVI,2025-11-14,2025-11-28,15
TAVI,2025-12-02,2025-12-26,25
TAVI,2025-12-30,2026-01-07,9
TAVIR,2025-10-20,2025-10-20,1
TAVIR,2025-10-24,2025-10-24,1
TAVIR,2025-10-31,2025-10-31,1
TAVIR,2025-11-04,2025-11-28,25
TAVIR,2025-12-02,2025-12-04,3
TAVIR,2025-12-08,2025-12-26,19
TAVIR,2025-12-30,2026-01-08,10
TAVIU,2025-12-11,2025-12-17,7
TAX,2025-10-20,2025-11-03,15
TAX,2025-11-07,2025-11-28,22
TAX,2025-12-03,2025-12-12,10
TAX,2025-12-16,2025-12-19,4
TAX,2025-12-23,2025-12-31,9
TAXE,2025-12-01,2025-12-01,1
TAXE,2025-12-10,2025-12-10,1
TAXI,2025-10-23,2025-10-23,1
TAXI,2025-10-31,2025-11-03,4
TAXS,2025-10-23,2025-10-27,5
TAXS,2025-10-31,2025-11-03,4
TAXS,2025-11-07,2025-11-07,1
TAXS,2025-11-14,2025-11-17,4
TAXS,2025-11-24,2025-11-26,3
TAXS,2025-12-19,2025-12-19,1
TAXS,2025-12-23,2025-12-24,2
TAXS,2025-12-29,2025-12-31,3
TAXT,2025-10-23,2025-10-27,5
TAXT,2025-10-31,2025-11-07,8
TAXT,2025-11-28,2025-11-28,1
TAXT,2025-12-04,2025-12-04,1
TAXT,2025-12-19,2025-12-19,1
TAXT,2025-12-23,2025-12-26,4
TAXT,2026-01-02,2026-01-02,1
TAYD,2025-12-02,2025-12-02,1
TBLAW,2025-10-17,2025-10-17,1
TBLAW,2025-10-23,2025-10-23,1
TBMC,2025-10-20,2025-10-20,1
TBMC,2025-10-24,2025-10-31,8
TBMC,2025-11-05,2025-11-05,1
TBMC,2025-11-17,2025-11-19,3
TBMC,2025-11-24,2025-11-24,1
TBMC,2025-12-02,2025-12-08,7
TBMCR,2025-10-20,2025-10-20,1
TBMCR,2025-11-04,2025-11-04,1
TBMCR,2025-11-10,2025-11-10,1
TBMCR,2025-11-24,2025-11-24,1
TBMCR,2025-12-03,2025-12-03,1
TBMCR,2025-12-11,2025-12-11,1
TBMCR,2025-12-19,2025-12-19,1
TBMCR,2025-12-24,2025-12-24,1
TBMCR,2025-12-30,2025-12-30,1
TCBS,2025-10-20,2025-10-27,8
TCBS,2025-11-04,2025-11-04,1
TCBS,2025-11-13,2025-11-13,1
TCBS,2025-11-25,2025-11-25,1
TCBS,2025-12-01,2025-12-01,1
TCBS,2025-12-16,2025-12-16,1
TCBS,2026-01-06,2026-01-07,2
TDAC,2025-10-20,2025-10-24,5
TDAC,2025-10-31,2025-10-31,1
TDAC,2025-11-06,2025-11-06,1
TDAC,2025-11-11,2025-11-28,18
TDAC,2025-12-02,2025-12-04,3
TDAC,2025-12-16,2025-12-18,3
TDAC,2025-12-22,2026-01-06,16
TDACW,2025-10-17,2025-10-17,1
TDACW,2025-10-24,2025-10-24,1
TDACW,2025-10-30,2026-01-08,71
TDWD,2025-12-22,2025-12-22,1
TDWDR,2025-12-12,2025-12-12,1
TDWDR,2025-12-19,2025-12-19,1
TDWDR,2025-12-24,2025-12-26,3
TDWDR,2026-01-07,2026-01-08,2
TECTP,2025-10-17,2025-10-23,7
TECTP,2025-11-13,2025-11-13,1
TECTP,2025-11-21,2025-11-21,1
TECTP,2025-11-26,2025-11-26,1
TECTP,2025-12-10,2025-12-12,3
TECTP,2025-12-16,2025-12-17,2
TECTP,2025-12-23,2025-12-24,2
TEKX,2025-10-21,2025-10-23,3
TEKX,2025-10-28,2025-10-30,3
TEKX,2025-11-03,2025-11-13,11
TEKX,2025-11-21,2025-11-21,1
TEKX,2025-11-28,2025-12-01,4
TEKX,2025-12-05,2025-12-05,1
TEKX,2025-12-10,2025-12-10,1
TEKX,2025-12-18,2025-12-18,1
TEKX,2025-12-23,2025-12-23,1
TEKY,2025-11-19,2025-11-24,6
TEKY,2025-11-28,2025-12-18,21
TEKY,2025-12-22,2025-12-26,5
TEKY,2026-01-06,2026-01-06,1
TEXN,2025-11-06,2025-11-06,1
TEXN,2025-11-13,2025-11-13,1
TEXN,2025-11-17,2025-11-17,1
TEXN,2025-12-04,2025-12-04,1
TEXN,2025-12-12,2025-12-26,15
TEXN,2025-12-30,2025-12-30,1
TEXN,2026-01-07,2026-01-07,1
TFNS,2025-10-20,2025-10-28,9
TFNS,2025-11-07,2025-11-11,5
TFNS,2025-11-17,2025-11-17,1
TFNS,2025-11-28,2025-11-28,1
TFNS,2025-12-10,2025-12-19,10
TFNS,2025-12-26,2025-12-26,1
TFNS,2026-01-02,2026-01-08,7
THCH,2025-10-21,2025-10-23,3
THCH,2025-11-10,2025-11-10,1
THRV,2025-10-28,2025-10-28,1
THRV,2025-11-05,2025-11-07,3
THRV,2025-11-11,2025-11-11,1
THRV,2025-11-21,2025-11-21,1
THRV,2025-11-28,2025-11-28,1
THRV,2025-12-03,2025-12-03,1
THRV,2025-12-08,2025-12-08,1
THRV,2025-12-15,2025-12-18,4
THRV,2025-12-30,2025-12-30,1
THRV,2026-01-06,2026-01-06,1
THYM,2025-11-28,2025-11-28,1
THYM,2025-12-03,2025-12-03,1
THYM,2025-12-16,2025-12-22,7
THYM,2025-12-30,2026-01-02,4
THYM,2026-01-06,2026-01-07,2
TKLF,2025-11-28,2025-11-28,1
TLF,2026-01-06,2026-01-06,1
TLNC,2025-10-27,2025-10-27,1
TLNC,2025-11-06,2025-11-06,1
TLNC,2025-11-10,2025-11-10,1
TLNC,2025-11-28,2025-11-28,1
TLNC,2025-12-05,2025-12-05,1
TLNC,2025-12-11,2025-12-11,1
TLNC,2025-12-18,2025-12-19,2
TLNC,2025-12-26,2025-12-30,5
TLNCU,2025-10-21,2025-10-24,4
TLNCU,2025-10-30,2025-10-31,2
TLNCU,2025-11-06,2025-11-07,2
TLNCU,2025-11-12,2025-11-13,2
TLNCU,2025-12-01,2025-12-11,11
TLNCU,2025-12-15,2025-12-15,1
TLNCU,2025-12-19,2025-12-31,13
TLNCU,2026-01-06,2026-01-06,1
TLNCW,2025-10-23,2025-10-23,1
TLNCW,2025-10-27,2025-10-27,1
TLNCW,2025-11-13,2025-11-14,2
TLNCW,2025-11-18,2025-11-20,3
TLNCW,2025-11-24,2025-11-28,5
TLNCW,2025-12-03,2025-12-04,2
TLNCW,2025-12-10,2025-12-11,2
TLNCW,2025-12-15,2025-12-16,2
TLSIW,2025-10-22,2025-10-28,7
TMCWW,2025-10-30,2026-01-08,71
TMED,2025-10-16,2025-10-16,1
TMED,2025-11-28,2025-11-28,1
TMED,2025-12-15,2025-12-15,1
TMET,2025-10-20,2025-10-20,1
TMET,2025-11-06,2025-11-06,1
TMET,2025-11-11,2025-11-11,1
TMNL,2025-12-10,2025-12-12,3
TMNL,2025-12-16,2025-12-24,9
TMNL,2025-12-29,2026-01-07,10
TMNS,2025-11-25,2025-12-12,18
TMNS,2025-12-16,2025-12-26,11
TMNS,2025-12-30,2026-01-02,4
TMNS,2026-01-06,2026-01-06,1
TMSF,2025-12-01,2025-12-04,4
TMSF,2025-12-08,2025-12-08,1
TMSF,2025-12-24,2025-12-26,3
TMSF,2025-12-30,2025-12-30,1
TMSF,2026-01-05,2026-01-05,1
TNONW,2025-10-27,2026-01-08,74
TOIIW,2025-10-17,2025-10-21,5
TOIIW,2025-10-30,2026-01-08,71
TPLS,2025-10-17,2025-10-17,1
TPLS,2025-10-24,2025-10-24,1
TPLS,2025-11-07,2025-11-07,1
TPLS,2025-11-14,2025-11-14,1
TPLS,2025-11-26,2025-11-26,1
TPLS,2025-12-08,2025-12-08,1
TRBF,2025-10-20,2025-10-21,2
TRBF,2025-11-11,2025-11-11,1
TRIL,2025-11-24,2025-11-24,1
TRIL,2025-11-28,2025-11-28,1
TRSG,2025-11-26,2025-11-26,1
TRSG,2025-12-03,2025-12-03,1
TRSG,2026-01-02,2026-01-02,1
TTSH,2025-12-29,2026-01-02,5
TUG,2025-11-28,2025-11-28,1
TUG,2025-12-04,2025-12-04,1
TUG,2025-12-19,2025-12-19,1
TUG,2025-12-23,2025-12-24,2
TURF,2025-10-16,2025-10-17,2
TURF,2025-10-23,2025-10-30,8
TURF,2025-11-03,2025-11-06,4
TURF,2025-11-11,2025-11-13,3
TURF,2025-11-18,2025-11-18,1
TVACU,2025-10-17,2025-10-22,6
TVACU,2025-10-28,2025-12-11,45
TVACU,2025-12-15,2026-01-06,23
TVACW,2025-10-30,2025-12-17,49
TVACW,2025-12-22,2025-12-24,3
TVACW,2025-12-29,2026-01-08,11
TVAI,2025-10-16,2025-10-23,8
TVAI,2025-10-28,2025-11-07,11
TVAI,2025-11-11,2025-11-13,3
TVAI,2025-11-17,2025-11-28,12
TVAI,2025-12-03,2025-12-11,9
TVAI,2025-12-15,2025-12-16,2
TVAI,2025-12-22,2025-12-26,5
TVAI,2025-12-30,2026-01-02,4
TVAIR,2025-10-20,2025-10-30,11
TVAIR,2025-11-03,2025-11-03,1
TVAIR,2025-11-10,2025-11-20,11
TVAIR,2025-11-24,2025-11-28,5
TVAIR,2025-12-02,2025-12-29,28
TVAIU,2025-10-16,2025-10-16,1
TVAIU,2025-10-20,2025-10-30,11
TVAIU,2025-11-04,2025-11-14,11
TVAIU,2025-11-20,2025-11-28,9
TVAIU,2025-12-02,2025-12-05,4
TVAIU,2025-12-10,2025-12-18,9
TVAIU,2025-12-22,2025-12-29,8
TVGNW,2025-10-27,2026-01-08,74
TWLVU,2025-12-24,2025-12-26,3
TXUG,2025-10-16,2025-10-23,8
TXUG,2025-10-27,2025-10-31,5
TXUG,2025-11-04,2025-11-07,4
TXUG,2025-11-11,2025-11-14,4
TXUG,2025-11-18,2025-11-28,11
TXUG,2025-12-02,2025-12-19,18
TXUG,2025-12-23,2026-01-02,11
TXUG,2026-01-06,2026-01-06,1
UCL,2025-12-11,2025-12-11,1
UCRD,2025-10-16,2025-12-04,50
UCRD,2025-12-08,2025-12-11,4
UCRD,2025-12-15,2025-12-15,1
UCYB,2025-10-20,2025-10-20,1
UCYB,2025-10-24,2025-10-24,1
UCYB,2025-10-31,2025-10-31,1
UCYB,2025-11-11,2025-11-13,3
UCYB,2025-11-18,2025-12-18,31
UCYB,2025-12-23,2025-12-24,2
UCYB,2025-12-29,2025-12-29,1
UEVM,2025-12-31,2025-12-31,1
UHGWW,2025-10-30,2026-01-08,71
ULVM,2025-10-16,2025-10-16,1
ULVM,2025-10-21,2025-10-23,3
ULVM,2025-10-28,2025-11-05,9
ULVM,2025-11-20,2025-11-20,1
ULVM,2025-11-26,2025-11-28,3
ULVM,2025-12-03,2025-12-05,3
ULVM,2025-12-10,2025-12-10,1
ULVM,2025-12-15,2025-12-15,1
ULVM,2025-12-23,2025-12-26,4
ULVM,2025-12-31,2025-12-31,1
UNB,2025-11-28,2025-11-28,1
UNB,2026-01-02,2026-01-02,1
UNIY,2025-10-30,2025-10-30,1
UNIY,2025-11-05,2025-11-17,13
UNIY,2025-11-24,2025-11-28,5
UNIY,2025-12-04,2025-12-08,5
UNIY,2025-12-12,2026-01-02,22
UOKA,2025-10-29,2025-10-29,1
UPGR,2025-10-21,2025-10-24,4
UPGR,2025-10-30,2025-10-30,1
UPGR,2025-11-10,2025-11-11,2
UPGR,2025-12-11,2025-12-11,1
UPGR,2025-12-18,2025-12-19,2
UPGR,2025-12-23,2025-12-24,2
UPGR,2025-12-29,2025-12-31,3
UPSG,2025-12-15,2025-12-16,2
UPSG,2025-12-26,2025-12-26,1
UPSG,2025-12-30,2025-12-30,1
USAF,2025-11-04,2025-11-04,1
USAF,2025-11-13,2025-11-13,1
USAF,2025-11-19,2025-11-19,1
USAF,2025-12-03,2025-12-03,1
USAF,2025-12-10,2025-12-10,1
USAF,2025-12-15,2025-12-18,4
USAF,2025-12-29,2025-12-29,1
USAF,2026-01-07,2026-01-07,1
USCL,2025-10-16,2025-10-31,16
USCL,2025-11-10,2025-11-13,4
USCL,2025-11-18,2025-11-20,3
USCL,2025-11-26,2025-12-08,13
USCL,2025-12-12,2025-12-26,15
USCL,2025-12-30,2025-12-30,1
USCL,2026-01-06,2026-01-07,2
USFI,2025-11-06,2025-11-17,12
USFI,2025-11-24,2025-11-26,3
USFI,2025-12-01,2025-12-04,4
USFI,2025-12-08,2025-12-15,8
USFI,2025-12-19,2025-12-22,4
USFI,2025-12-26,2026-01-05,11
USGOW,2025-11-12,2025-11-12,1
USIN,2025-10-23,2025-10-27,5
USIN,2025-10-31,2025-11-06,7
USIN,2025-11-10,2025-11-28,19
USIN,2025-12-03,2025-12-03,1
USIN,2025-12-10,2025-12-12,3
USIN,2025-12-16,2025-12-17,2
USIN,2025-12-24,2025-12-24,1
USIN,2025-12-29,2025-12-29,1
USIN,2026-01-02,2026-01-02,1
USIN,2026-01-06,2026-01-06,1
USRD,2025-12-05,2026-01-08,35
USSH,2025-11-05,2025-11-05,1
USSH,2025-11-10,2025-11-17,8
USSH,2025-11-28,2025-11-28,1
USSH,2025-12-02,2025-12-05,4
USSH,2025-12-17,2025-12-19,3
USSH,2026-01-06,2026-01-06,1
USVN,2025-10-20,2025-10-20,1
USVN,2025-10-28,2025-10-28,1
USVN,2025-11-05,2025-11-07,3
USVN,2025-11-12,2025-11-14,3
USVN,2025-11-18,2025-11-18,1
USVN,2025-11-26,2025-11-28,3
USVN,2025-12-03,2025-12-03,1
USVN,2025-12-15,2025-12-15,1
USVN,2025-12-22,2025-12-22,1
USVN,2026-01-08,2026-01-08,1
UTRE,2025-10-23,2025-10-23,1
UTRE,2025-11-07,2025-11-07,1
UTRE,2025-11-17,2025-11-17,1
UTRE,2025-11-25,2025-11-25,1
UTRE,2025-12-01,2025-12-01,1
UTRE,2025-12-19,2025-12-19,1
UTRE,2026-01-08,2026-01-08,1
UTSI,2025-11-04,2025-11-06,3
UTSI,2025-11-11,2025-11-12,2
UTSI,2025-11-18,2025-11-18,1
UTSI,2025-12-02,2025-12-02,1
UTSI,2025-12-15,2025-12-15,1
UTSI,2025-12-24,2025-12-24,1
UTSI,2026-01-02,2026-01-02,1
UTWY,2025-10-21,2025-10-21,1
UTWY,2025-10-28,2025-10-28,1
UTWY,2025-11-13,2025-11-14,2
UTWY,2025-11-19,2025-11-20,2
UTWY,2025-11-28,2025-11-28,1
UTWY,2025-12-11,2025-12-11,1
UTWY,2025-12-16,2025-12-18,3
UYSC,2025-10-21,2025-10-23,3
UYSC,2025-10-27,2025-10-27,1
UYSC,2025-11-06,2025-11-06,1
UYSC,2025-11-11,2025-11-18,8
UYSC,2026-01-07,2026-01-07,1
UYSCR,2025-11-10,2025-11-26,17
UYSCR,2025-12-01,2025-12-12,12
UYSCR,2025-12-16,2025-12-22,7
UYSCU,2025-12-03,2025-12-08,6
VABK,2025-11-03,2025-11-03,1
VABK,2025-12-05,2025-12-05,1
VABK,2025-12-23,2025-12-26,4
VACH,2025-10-22,2025-10-24,3
VACH,2025-10-28,2025-10-28,1
VACH,2025-11-03,2025-11-06,4
VACH,2025-11-11,2025-11-13,3
VACH,2025-11-18,2025-11-18,1
VACH,2026-01-07,2026-01-07,1
VACHU,2025-10-23,2025-11-06,15
VACHU,2025-11-10,2025-12-31,52
VACHU,2026-01-06,2026-01-06,1
VACHW,2025-10-21,2025-10-23,3
VACHW,2025-10-30,2026-01-08,71
VALG,2025-12-29,2026-01-05,8
VALU,2025-10-17,2025-10-17,1
VALU,2025-11-11,2025-11-11,1
VALU,2026-01-07,2026-01-07,1
VBIX,2025-10-21,2025-10-21,1
VCIC,2025-11-24,2025-11-24,1
VCIC,2025-12-24,2025-12-24,1
VCICU,2025-10-16,2025-10-24,9
VCICU,2025-10-31,2025-11-26,27
VCICU,2025-12-02,2025-12-22,21
VCICW,2025-10-29,2026-01-08,72
VEEAW,2025-10-24,2026-01-08,77
VFSWW,2025-10-17,2025-10-17,1
VFSWW,2025-10-24,2025-10-24,1
VFSWW,2025-10-28,2025-10-28,1
VGAS,2025-10-20,2025-10-20,1
VGAS,2025-10-28,2025-10-28,1
VGAS,2025-11-07,2025-11-07,1
VGAS,2025-11-17,2025-11-17,1
VGASW,2025-10-27,2026-01-08,74
VHCPU,2025-12-26,2025-12-26,1
VHCPU,2025-12-30,2025-12-30,1
VIASP,2025-12-05,2025-12-05,1
VIVK,2025-12-26,2025-12-26,1
VLYPP,2025-10-30,2025-10-31,2
VLYPP,2025-11-04,2025-11-04,1
VLYPP,2025-11-19,2025-11-19,1
VLYPP,2025-12-10,2025-12-10,1
VNME,2025-10-21,2025-10-21,1
VNME,2025-11-04,2025-11-04,1
VNME,2025-11-14,2025-11-14,1
VNME,2025-11-19,2025-11-19,1
VNME,2025-12-08,2025-12-08,1
VNME,2025-12-15,2026-01-02,19
VNME,2026-01-06,2026-01-06,1
VNMEU,2025-10-20,2025-10-27,8
VNMEU,2025-10-31,2025-11-13,14
VNMEU,2025-11-17,2025-11-21,5
VNMEU,2025-11-25,2026-01-06,43
VNMEW,2025-10-17,2025-11-07,22
VNMEW,2025-11-12,2025-11-19,8
VNMEW,2025-11-28,2025-11-28,1
VNMEW,2025-12-02,2025-12-19,18
VNMEW,2025-12-24,2026-01-05,13
VRM,2025-10-30,2025-10-30,1
VRM,2025-11-05,2025-11-07,3
VRM,2025-11-26,2025-11-26,1
VRM,2025-12-04,2025-12-04,1
VSEEW,2025-10-30,2026-01-08,71
